state	county	name	var2	var12	var95	var100	var123	var126	var130	var133	var144	var178	var180	var182	var185	tractors
21	1530	PULASKI	1305	103166	1293	2010	5923	129	1312	567	0	22042	554	2057	0	102
21	1550	PUTNAM	556	94165	2097	158	1655	106	2961	310	0	22125	1570	0	0	276
21	1570	RANDOLPH	2411	319535	5995	2467	67884	63	6776	13567	0	37403	5720	0	0	425
21	1590	RICHLAND	1960	211344	4729	490	9643	21	9203	1122	0	38211	458	0	0	214
21	1610	ROCK ISLAND	1873	234633	6234	438	2034	23	5811	734	0	52293	4046	0	0	649
21	1630	ST CLAIR	3427	345637	6014	5112	84820	127	23062	6238	0	47693	7935	0	0	784
21	1650	SALINE	2591	203106	3510	2279	20372	0	5397	1291	0	41710	254	0	0	159
21	1670	SANGAMON	3472	507269	11882	2276	65543	672	36462	10089	0	143525	6540	0	0	1085
21	1690	SCHUYLER	1639	254350	5384	498	25279	32	5553	590	0	34619	10891	0	0	428
21	1710	SCOTT	935	145325	2947	827	23013	27	1541	3697	0	31835	3261	0	0	351
21	1730	SHELBY	3768	466284	11118	1536	19198	154	13169	5509	0	100738	3278	0	0	852
21	1750	STARK	966	169989	4240	327	245	0	1991	343	0	51284	2353	0	0	453
21	1770	STEPHENSON	2706	346031	9690	307	557	1853	51091	1112	0	64548	11679	0	0	1032
21	1790	TAZEWELL	2511	381776	9928	932	41558	408	42165	1401	0	104915	1714	0	0	975
21	1810	UNION	1983	208184	2912	2394	10219	0	395	1138	0	29747	152	0	0	337
21	1830	VERMILION	3648	516208	10716	1362	24703	1179	78601	4567	0	150227	3853	0	0	1546
21	1850	WABASH	987	124584	2169	909	23687	8	4601	746	0	28055	320	0	0	253
21	1870	WARREN	1884	322488	8283	577	1967	0	9152	2625	0	91541	7318	0	0	826
21	1890	WASHINGTON	2265	308437	6712	2196	81639	97	8020	24937	0	34315	5528	0	0	271
21	1910	WAYNE	3452	376937	8806	1370	12059	191	5960	3173	0	74535	701	0	0	212
21	1930	WHITE	2026	275132	4482	3084	43539	0	9319	1214	0	68379	371	0	0	334
21	1950	WHITESIDE	2745	412864	11388	473	16594	426	43923	2596	0	110436	9138	0	0	1030
21	1970	WILL	3284	471632	12296	453	1146	55	98943	3867	0	93781	43100	0	0	1445
21	1990	WILLIAMSON	2862	205609	3844	2209	8630	0	1717	1532	0	37135	387	0	0	206
21	2010	WINNEBAGO	2144	285520	7757	168	473	1639	29451	843	0	50024	21346	0	0	693
21	2030	WOODFORD	2017	318456	8595	510	3855	104	59217	3531	0	94121	1702	0	0	991
22	0	INDIANA	200835	20518745	401808	81503	1840754	4212	1125072	164965	0	3849780	210866	0	0	41979
22	10	ADAMS	2150	205087	5937	247	18432	99	24681	1734	0	34678	2333	0	0	710
22	30	ALLEN	4148	382149	9419	512	28828	115	50309	2404	0	66443	2503	0	0	1172
22	50	BARTHOLOMEW	2084	229621	3646	2231	36226	0	2296	1076	0	45499	275	0	0	376
22	70	BENTON	1175	251166	5601	539	6674	216	57893	630	0	81816	3432	0	0	578
22	90	BLACKFORD	1089	100605	2164	120	5698	0	5991	1409	0	19395	700	0	0	212
22	110	BOONE	2723	257377	6568	420	21919	0	20200	4224	0	64645	1960	0	0	726
22	130	BROWN	1204	128258	1350	356	686	0	84	319	0	9477	4	0	0	41
22	150	CARROLL	1831	223941	4618	641	27239	0	17651	1683	0	55470	1989	0	0	758
22	170	CASS	2345	248315	5448	789	25789	59	19514	1951	0	55931	2340	0	0	516
22	190	CLARK	1880	193611	2554	1437	11517	0	1131	1104	0	24534	1833	0	0	322
22	210	CLAY	2510	202036	4047	1131	22492	0	3628	1342	0	36637	432	0	0	282
22	230	CLINTON	2310	250279	5775	379	37490	111	22861	2311	0	65022	2678	0	0	751
22	250	CRAWFORD	1770	173411	1984	909	5420	0	433	1049	0	17280	81	0	0	83
22	270	DAVIESS	2661	249197	5076	2213	26408	0	6736	1227	0	51021	651	0	0	369
22	290	DEARBORN	2015	181020	3140	1205	11288	0	1168	1168	0	19918	2658	0	0	283
22	310	DECATUR	2038	229855	4131	1156	33911	0	1619	1367	0	49489	1581	0	0	601
22	330	DE KALB	2360	218123	4791	245	22831	37	23272	1158	0	30023	1921	0	0	613
22	350	DELAWARE	2874	231565	5274	394	16939	30	12881	3510	0	49724	2209	0	0	608
22	370	DUBOIS	2209	258134	4321	1977	27119	0	9521	665	0	32523	427	0	0	270
22	390	ELKHART	3253	254902	6632	478	27566	113	18815	2427	0	37664	5231	0	0	488
22	410	FAYETTE	1076	132230	2493	408	17153	0	1176	905	0	26696	229	0	0	393
22	430	FLOYD	1266	75585	1183	689	2885	0	293	699	0	8079	449	0	0	151
22	450	FOUNTAIN	1826	230168	4322	636	23745	0	16230	5469	0	46305	2869	0	0	526
22	470	FRANKLIN	1928	239327	3856	993	22845	0	1056	1134	0	35530	1590	0	0	459
22	490	FULTON	2099	225768	5069	414	16189	158	12483	1650	0	43219	4120	0	0	250
22	510	GIBSON	2422	259754	4446	2808	41085	0	3183	487	0	59822	409	0	0	553
22	530	GRANT	2756	245625	4920	457	15295	0	22195	3593	0	51639	2835	0	0	832
22	550	GREENE	3251	295933	4400	1626	17679	0	6139	2070	0	44147	731	0	0	285
22	570	HAMILTON	2678	237260	5696	365	22887	0	15064	1420	0	55910	2394	0	0	873
22	590	HANCOCK	1988	187698	4954	336	21167	0	14160	2571	0	47199	1535	0	0	572
22	610	HARRISON	2883	267977	4169	1146	17921	0	1771	561	0	29708	973	0	0	270
22	630	HENDRICKS	2680	245097	5468	856	21729	0	9468	3233	0	57056	2455	0	0	645
22	650	HENRY	2565	236070	5289	434	21097	0	16609	4702	0	55118	1768	0	0	693
22	670	HOWARD	2025	173562	4114	229	16993	108	12704	1133	0	42270	1351	0	0	652
22	690	HUNTINGTON	2461	229647	5392	458	14661	129	30254	2345	0	44242	2437	0	0	653
22	710	JACKSON	2261	268010	2763	3413	26440	0	2179	2109	0	43713	578	0	0	323
22	730	JASPER	1833	328059	6524	353	13019	0	43507	1204	0	73801	7156	0	0	526
22	750	JAY	2463	234122	5320	333	13475	0	18536	3009	0	40638	1205	0	0	461
22	770	JEFFERSON	2243	211273	3334	1183	8458	0	398	1079	0	25731	1383	0	0	227
22	790	JENNINGS	1765	195798	2679	971	8555	0	669	382	0	25011	945	0	0	177
22	810	JOHNSON	1994	191610	4699	674	28439	25	3021	1829	0	44025	1517	0	0	648
22	830	KNOX	2436	296115	4367	3456	57065	0	7257	2812	0	69420	1098	0	0	702
22	850	KOSCIUSKO	3370	321927	7620	623	33001	177	20009	3267	0	56529	5231	0	0	462
22	870	LAGRANGE	1934	225575	5565	346	27842	72	12047	2247	0	32933	4749	0	0	294
22	890	LAKE	1805	210455	4921	138	9801	489	26431	2651	0	36395	12125	0	0	536
22	910	LA PORTE	2565	335683	6944	378	34334	84	23972	1005	0	56047	12515	0	0	678
22	930	LAWRENCE	2337	236955	2626	1207	8029	0	1687	2250	0	27330	770	0	0	251
22	950	MADISON	3427	264335	6049	387	24464	255	21185	2780	0	64942	2058	0	0	908
22	970	MARION	2964	171521	4091	836	15281	0	7284	2055	0	36701	2139	0	0	740
22	990	MARSHALL	2808	270460	6178	588	24777	56	13548	1784	0	46201	6188	0	0	400
22	1010	MARTIN	1464	175710	1872	960	5109	0	1347	381	0	18954	245	0	0	132
22	1030	MIAMI	2225	226577	4739	577	22750	117	14199	2072	0	46231	2749	0	0	572
22	1050	MONROE	2444	207977	2730	691	3755	0	2146	1753	0	21093	575	0	0	142
22	1070	MONTGOMERY	2560	308298	6514	766	33975	0	25426	4475	0	70513	1259	0	0	722
22	1090	MORGAN	2343	230455	4297	685	18223	0	4507	2341	0	45048	948	0	0	451
22	1110	NEWTON	957	228503	4122	543	6994	0	42618	1377	0	59143	2095	0	0	389
22	1130	NOBLE	2545	243608	5500	410	27895	33	18088	1847	0	36266	4193	0	0	488
22	1150	OHIO	549	54157	839	297	2892	0	73	256	0	5618	617	0	0	71
22	1170	ORANGE	2105	220046	2613	1135	8529	0	1938	1387	0	26047	848	0	0	232
22	1190	OWEN	1719	193971	2823	516	6316	0	1651	1274	0	22651	228	0	0	132
22	1210	PARKE	2261	254706	4386	715	20294	75	6961	3508	0	41882	960	0	0	380
22	1230	PERRY	1764	207657	2532	1368	9975	0	1615	381	0	18914	141	0	0	121
22	1250	PIKE	2073	160071	3244	1226	12396	0	881	563	0	31149	60	0	0	196
22	1270	PORTER	1845	218147	4954	266	15642	102	18185	1088	0	24705	17439	0	0	460
22	1290	POSEY	1795	235282	2892	3762	47107	0	3584	614	0	54339	417	0	0	468
22	1310	PULASKI	1720	249417	5251	272	16488	0	23218	1239	0	47419	7315	0	0	386
22	1330	PUTNAM	2566	275208	5193	623	16253	0	5858	3051	0	45064	911	0	0	399
22	1350	RANDOLPH	3188	282405	6576	330	21529	0	21283	5176	0	62476	1916	0	0	734
22	1370	RIPLEY	2743	259569	4449	1447	21058	0	1535	1123	0	38086	1848	0	0	406
22	1390	RUSH	2139	250050	5546	523	45425	0	4838	743	0	69033	839	0	0	791
22	1410	ST JOSEPH	3059	241488	5431	221	24648	315	13326	1863	0	39028	5702	0	0	527
22	1430	SCOTT	1088	101750	1610	638	3371	0	192	949	0	14678	207	0	0	125
22	1450	SHELBY	2483	247564	6444	583	47345	273	6141	2234	0	65460	1475	0	0	753
22	1470	SPENCER	2221	224908	3832	2804	30398	0	3772	598	0	39232	383	0	0	200
22	1490	STARKE	1607	170678	3464	231	9226	0	6674	737	0	25258	9301	0	0	303
22	1510	STEUBEN	1703	179099	3596	294	15858	135	10702	904	0	21130	3482	0	0	365
22	1530	SULLIVAN	3212	251790	4919	1162	27366	0	3079	4180	0	50838	1144	0	0	393
22	1550	SWITZERLAND	1498	134702	2565	524	5224	0	241	525	0	12177	1031	0	0	111
22	1570	TIPPECANOE	2381	299290	5852	867	35895	165	26599	3187	0	76673	3754	0	0	737
22	1590	TIPTON	1676	160129	4048	253	19273	154	12377	891	0	40536	1143	0	0	547
22	1610	UNION	731	102290	1885	355	16359	0	659	176	0	21977	737	0	0	290
22	1630	VANDERBURGH	1733	122085	1535	2764	20384	0	844	236	0	23780	131	0	0	289
22	1650	VERMILLION	1289	142302	2969	541	16437	69	7440	1266	0	31326	791	0	0	259
22	1670	VIGO	2916	208777	3893	1278	24491	0	2534	1203	0	45144	572	0	0	363
22	1690	WABASH	2427	249474	5166	616	21393	35	24962	2373	0	48725	2990	0	0	697
22	1710	WARREN	1300	215809	3958	510	11805	0	32736	1311	0	53795	2181	0	0	472
22	1730	WARRICK	2295	202982	3276	2904	21016	0	1774	714	0	35793	436	0	0	237
22	1750	WASHINGTON	2483	292882	3480	1622	13351	0	5035	2768	0	34495	1068	0	0	308
22	1770	WAYNE	2403	239956	4632	514	28765	0	5876	2614	0	49922	994	0	0	717
22	1790	WELLS	2487	226562	5311	429	12126	89	22793	3092	0	46490	762	0	0	704
22	1810	WHITE	1927	304235	6267	805	18406	159	52945	1659	0	81500	4225	0	0	610
22	1830	WHITLEY	2173	205928	4676	356	14229	158	19221	1643	0	33646	1714	0	0	401
23	0	MICHIGAN	196517	18459922	377377	7459	836703	17958	1229673	64215	0	1030593	557008	0	0	34579
23	10	ALCONA	941	127244	1582	6	1656	118	3207	283	0	1091	2169	0	0	75
23	30	ALGER	671	50497	626	1	37	55	1761	95	0	16	119	0	0	74
23	50	ALLEGAN	5620	417215	9908	256	30792	340	29237	1207	0	33686	16419	0	0	938
23	70	ALPENA	1395	163892	2477	9	2229	393	7534	336	0	541	3213	0	0	130
23	90	ANTRIM	1434	163933	2304	64	860	92	5781	316	0	5795	2767	0	0	141
23	110	ARENAC	1416	147880	3141	21	1112	84	9564	299	0	6181	3251	0	0	162
23	130	BARAGA	838	62245	662	5	26	102	1488	62	0	15	532	0	0	96
23	150	BARRY	3084	312374	6148	86	21411	322	17232	764	0	20226	5336	0	0	424
23	170	BAY	3391	231157	7017	92	7118	298	23362	632	0	15840	4537	0	0	691
23	190	BENZIE	726	75736	1025	43	915	7	917	57	0	2443	2652	0	0	71
23	210	BERRIEN	5896	307238	8739	418	16906	365	14574	941	0	27641	7642	0	0	895
23	230	BRANCH	2932	303127	6563	202	26637	395	20211	3038	0	31929	7360	0	0	503
23	250	CALHOUN	3761	392793	8073	144	35744	482	23586	2622	0	27939	13269	0	0	499
23	270	CASS	2651	273605	5496	246	20337	303	12212	981	0	33662	3546	0	0	314
23	290	CHARLEVOIX	1342	128033	2120	22	1102	88	3606	286	0	2827	3493	0	0	95
23	310	CHEBOYGAN	1234	126714	1945	11	397	23	3583	417	0	1934	2537	0	0	86
23	330	CHIPPEWA	1779	211669	3293	19	505	1222	9920	446	0	37	388	0	0	210
23	350	CLARE	1107	156869	2032	30	852	51	3957	1085	0	4066	4063	0	0	100
23	370	CLINTON	3181	340720	8062	189	29989	429	31647	385	0	23016	11536	0	0	994
23	390	CRAWFORD	157	21660	201	4	23	0	173	89	0	54	751	0	0	18
23	410	DELTA	1554	159042	1980	13	90	129	6414	289	0	37	2506	0	0	228
23	430	DICKINSON	772	64818	778	20	43	72	1338	277	0	6	1421	0	0	94
23	450	EATON	3686	347070	8179	145	31011	218	28666	548	0	22492	10508	0	0	929
23	470	EMMET	1372	133912	1951	14	677	260	3377	212	0	2763	3067	0	0	85
23	490	GENESEE	4474	326522	7592	204	18412	161	32484	1538	0	18655	15619	0	0	954
23	510	GLADWIN	1435	162908	2873	31	728	32	6820	1662	0	5828	4677	0	0	104
23	530	GOGEBIC	913	42008	672	4	3	30	765	67	0	0	160	0	0	45
23	550	GRAND TRAVERSE	1540	152169	2495	55	2364	58	6646	238	0	8623	3997	0	0	223
23	570	GRATIOT	3611	328860	8051	160	15250	210	35917	400	0	28368	12680	0	0	1004
23	590	HILLSDALE	3878	362705	8052	270	27300	335	29056	2925	0	37255	7680	0	0	650
23	610	HOUGHTON	2000	158036	1941	20	75	398	5358	470	0	22	995	0	0	152
23	630	HURON	4393	479417	12177	75	30591	362	49084	233	0	11396	11681	0	0	1192
23	650	INGHAM	3218	313892	6926	70	17946	251	24387	1358	0	14044	18230	0	0	852
23	670	IONIA	3074	329999	7536	117	29909	250	27445	378	0	20934	12456	0	0	779
23	690	IOSCO	781	108410	1591	48	361	14	4257	207	0	2134	2141	0	0	79
23	710	IRON	1010	74597	952	6	44	29	856	150	0	3	199	0	0	87
23	730	ISABELLA	2930	293624	6584	47	6966	185	24142	1392	0	15959	11804	0	0	480
23	750	JACKSON	3579	387405	7601	164	22230	861	19339	2193	0	27025	12076	0	0	516
23	770	KALAMAZOO	3048	286604	5604	197	24257	354	15238	2569	0	21930	8111	0	0	526
23	790	KALKASKA	582	82994	1047	35	479	11	1642	299	0	3629	2577	0	0	57
23	810	KENT	5620	431283	9364	132	20965	667	30246	652	0	23368	14928	0	0	766
23	830	KEWEENAW	177	9626	111	2	0	10	91	54	0	0	0	0	0	4
23	850	LAKE	652	75696	1131	21	430	11	1499	168	0	2134	2728	0	0	33
23	870	LAPEER	3594	382044	8911	195	15703	299	33555	949	0	18765	15445	0	0	595
23	890	LEELANAU	1208	139653	2156	18	3033	59	6628	41	0	5852	1200	0	0	127
23	910	LENAWEE	4661	444770	9917	425	39024	437	48640	2126	0	48120	21923	0	0	1591
23	930	LIVINGSTON	2419	305802	5708	116	16145	443	20152	1452	0	16020	10392	0	0	596
23	950	LUCE	322	34380	299	1	1	32	780	20	0	20	508	0	0	36
23	970	MACKINAC/MICHILIM	618	60620	880	0	153	181	2367	348	0	26	336	0	0	68
23	990	MACOMB	3845	235352	6504	102	17128	301	25076	1286	0	19567	10683	0	0	936
23	1010	MANISTEE	1371	139666	2118	23	2136	14	3368	61	0	7671	3926	0	0	100
23	1030	MARQUETTE	1381	114779	1212	11	2	18	1887	594	0	5	249	0	0	110
23	1050	MASON	1807	175840	3402	64	4262	91	7840	357	0	5647	6340	0	0	224
23	1070	MECOSTA	2315	270489	4361	46	2047	46	10521	574	0	12390	7852	0	0	165
23	1090	MENOMINEE	2186	250513	3430	29	290	142	10075	911	0	381	8032	0	0	246
23	1110	MIDLAND	2170	198461	4035	46	1974	56	12673	881	0	11130	4073	0	0	395
23	1130	MISSAUKEE	1200	169808	2494	40	1834	62	7892	782	0	4251	6145	0	0	89
23	1150	MONROE	4315	308911	8481	195	30669	346	37682	616	0	44916	9239	0	0	1149
23	1170	MONTCALM	3799	385276	7909	64	12814	201	25354	1514	0	18836	14129	0	0	463
23	1190	MONTMORENCY	511	60331	778	13	473	61	1560	130	0	723	1253	0	0	55
23	1210	MUSKEGON	1964	140154	2749	24	3963	56	8443	589	0	8796	3764	0	0	234
23	1230	NEWAYGO	2629	270701	4645	68	5321	153	10595	450	0	16075	6256	0	0	254
23	1250	OAKLAND	3995	367152	6767	470	9267	120	21028	2554	0	14748	15764	0	0	856
23	1270	OCEANA	2089	215160	3807	60	3781	64	5836	210	0	12342	4633	0	0	244
23	1290	OGEMAW	1312	171274	2464	10	676	32	5934	544	0	3357	3748	0	0	96
23	1310	ONTONAGON	1409	113937	1112	3	125	345	3470	184	0	8	417	0	0	149
23	1330	OSCEOLA	2061	264444	4052	39	1428	82	8948	1531	0	5738	10030	0	0	103
23	1350	OSCODA	310	56903	533	11	123	0	427	19	0	581	749	0	0	51
23	1370	OTSEGO	593	81133	989	12	143	142	3579	254	0	581	2076	0	0	38
23	1390	OTTAWA	4397	294851	7854	97	22181	570	27622	381	0	23034	15584	0	0	492
23	1410	PRESQUE ISLE	1154	150406	2237	5	2159	567	7500	148	0	668	2140	0	0	98
23	1430	ROSCOMMON	142	17213	215	4	14	57	237	10	0	168	352	0	0	19
23	1450	SAGINAW	5346	439054	11666	143	19758	463	42801	593	0	35829	10807	0	0	1576
23	1470	ST CLAIR	4780	383663	8887	77	23636	313	40289	930	0	20079	13902	0	0	884
23	1490	ST JOSEPH	2624	290700	5418	364	26053	242	8447	2403	0	34834	3816	0	0	322
23	1510	SANILAC	5040	559796	13973	144	30523	315	62959	748	0	12364	23430	0	0	907
23	1530	SCHOOLCRAFT	451	43326	595	0	15	9	1193	165	0	16	132	0	0	61
23	1550	SHIAWASSEE	3272	318079	7384	142	22545	173	34467	600	0	21212	11323	0	0	1039
23	1570	TUSCOLA	4867	457538	11049	130	19869	281	40633	1103	0	26952	9633	0	0	1305
23	1590	VAN BUREN	5159	341713	7670	280	13766	504	13015	1872	0	29949	8522	0	0	582
23	1610	WASHTENAW	3506	402780	8746	175	27558	347	34119	2014	0	23849	22825	0	0	1104
23	1630	WAYNE	2500	131835	3250	55	6223	205	10260	1259	0	13445	3532	0	0	800
23	1650	WEXFORD	1340	145217	2118	40	1109	52	3202	392	0	6104	6027	0	0	65
24	0	OHIO	255146	22857692	478456	33991	1983236	10639	1253895	69548	0	3114743	202073	0	0	52974
24	10	ADAMS	3080	311427	4652	810	14914	0	271	198	0	35615	441	0	0	172
24	30	ALLEN	3016	235791	6098	248	24366	217	25293	1039	0	42467	1993	0	0	625
24	50	ASHLAND	2543	249304	5364	242	29513	243	20324	144	0	26192	2351	0	0	428
24	70	ASHTABULA	5196	379251	7454	173	5974	138	23823	1714	0	22265	10892	0	0	1030
24	90	ATHENS	2658	248283	3348	347	5208	0	170	199	0	13933	993	0	0	143
24	110	AUGLAIZE	2555	238897	6390	392	28652	214	27303	1571	0	46356	1416	0	0	830
24	130	BELMONT	3883	305244	5409	335	7358	237	6432	1369	0	18776	1950	0	0	252
24	150	BROWN	3460	298781	5850	1035	13446	0	429	356	0	46820	777	0	0	291
24	170	BUTLER	2902	267156	5092	1298	34804	0	2367	1682	0	49703	4098	0	0	964
24	190	CARROLL	1877	216621	3530	119	9155	56	11405	470	0	12266	1320	0	0	169
24	210	CHAMPAIGN	2344	261031	5789	474	28630	0	13713	1451	0	48743	5417	0	0	609
24	230	CLARK	2625	241344	5480	353	29667	0	7830	1348	0	48735	2528	0	0	683
24	250	CLERMONT	4007	276060	5126	1352	7582	0	411	452	0	41902	1814	0	0	423
24	270	CLINTON	2230	256983	5632	626	36192	0	2176	505	0	58343	1942	0	0	700
24	290	COLUMBIANA	4102	282948	6043	212	14716	157	18428	1066	0	19395	4478	0	0	488
24	310	COSHOCTON	2956	329780	5007	256	19728	50	5525	334	0	24113	1320	0	0	237
24	330	CRAWFORD	2324	244095	5741	280	30910	184	26018	485	0	38574	1548	0	0	653
24	350	CUYAHOGA	2251	83715	2285	52	2096	22	3746	249	0	4727	997	0	0	383
24	370	DARKE	5123	368786	10772	900	50950	50	24302	3752	0	86064	1262	0	0	1444
24	390	DEFIANCE	2266	244064	5547	185	27985	135	31593	686	0	36202	1874	0	0	849
24	410	DELAWARE	3000	273395	6265	300	24690	0	9355	1495	0	39462	5098	0	0	649
24	430	ERIE	1846	140041	3458	113	17061	152	12858	344	0	16893	1569	0	0	645
24	450	FAIRFIELD	3428	307906	7196	336	46166	0	1055	189	0	50899	1883	0	0	637
24	470	FAYETTE	1660	249611	5719	281	35566	0	7265	1548	0	60190	1461	0	0	686
24	490	FRANKLIN	3842	269565	6935	317	37373	0	4895	1566	0	51642	4061	0	0	955
24	510	FULTON	2955	246697	6706	176	28142	718	33888	198	0	45068	3211	0	0	941
24	530	GALLIA	2924	266534	3970	364	6921	0	199	255	0	19461	689	0	0	90
24	550	GEAUGA	2550	217281	4571	65	4208	125	12922	794	0	11026	6236	0	0	494
24	570	GREENE	2335	242728	5949	452	33015	0	4686	1492	0	53898	2561	0	0	702
24	590	GUERNSEY	3174	301598	4741	289	7366	61	2331	727	0	16628	1067	0	0	157
24	610	HAMILTON	3085	152509	3500	1425	7843	0	380	559	0	16388	1857	0	0	567
24	630	HANCOCK	3270	324549	7661	258	43114	532	33075	1575	0	62915	1838	0	0	1164
24	650	HARDIN	2757	289385	6500	332	27597	65	26875	1348	0	53777	918	0	0	736
24	670	HARRISON	1925	232460	3316	155	5447	90	5796	184	0	10033	1568	0	0	154
24	690	HENRY	2694	254652	6613	270	32388	184	41773	207	0	58420	1280	0	0	1168
24	710	HIGHLAND	3265	342357	7245	561	37106	0	533	407	0	58467	980	0	0	522
24	730	HOCKING	1791	207290	2341	185	7736	0	263	223	0	13158	238	0	0	93
24	750	HOLMES	2394	249455	6577	191	26297	89	16492	141	0	24137	1421	0	0	338
24	770	HURON	2914	296595	6121	312	34121	414	30101	561	0	35443	2569	0	0	908
24	790	JACKSON	1891	192909	2427	393	5712	0	176	402	0	13653	239	0	0	70
24	810	JEFFERSON	2155	203075	2972	125	3879	43	5835	898	0	8323	1186	0	0	211
24	830	KNOX	3003	318662	5773	300	32629	0	6395	656	0	35619	1843	0	0	384
24	850	LAKE	1639	86280	1754	48	1681	37	3324	241	0	5351	762	0	0	362
24	870	LAWRENCE	2491	184282	2620	598	1294	0	211	841	0	15655	294	0	0	92
24	890	LICKING	4453	407333	8156	395	35981	224	5746	805	0	50467	3732	0	0	586
24	910	LOGAN	2765	275737	6016	353	21192	74	20312	1716	0	45277	2817	0	0	599
24	930	LORAIN	3949	266713	6418	124	19751	174	23129	641	0	22272	8409	0	0	1206
24	950	LUCAS	2730	135244	3615	139	13289	225	13758	259	0	23300	1304	0	0	669
24	970	MADISON	1696	291703	6491	307	34758	0	19632	2986	0	66706	2089	0	0	590
24	990	MAHONING	3009	196736	4506	165	9187	198	13631	309	0	13117	4926	0	0	598
24	1010	MARION	2055	242530	4674	358	25131	69	21599	1286	0	46908	1488	0	0	721
24	1030	MEDINA	3385	244489	5819	279	21611	91	23546	511	0	24428	5933	0	0	762
24	1050	MEIGS	2886	243837	3444	308	7820	0	425	354	0	15461	600	0	0	117
24	1070	MERCER	3026	278637	7687	420	30354	106	37681	1454	0	52374	783	0	0	876
24	1090	MIAMI	3071	244917	6499	669	37852	134	17716	1061	0	56601	1032	0	0	921
24	1110	MONROE	2889	258233	4070	115	6654	37	3711	694	0	15773	373	0	0	92
24	1130	MONTGOMERY	4587	245425	6345	1088	30774	282	7190	1331	0	50638	1825	0	0	1334
24	1150	MORGAN	2318	247871	3624	195	6843	53	340	450	0	12891	379	0	0	84
24	1170	MORROW	2641	249120	5259	371	21194	108	11533	601	0	30835	1758	0	0	371
24	1190	MUSKINGUM	3843	369553	5724	343	15318	95	1823	686	0	25738	2596	0	0	273
24	1210	NOBLE	2493	242219	3914	87	5556	26	551	63	0	13891	363	0	0	52
24	1230	OTTAWA	2134	140908	3966	126	18525	818	16182	265	0	19641	683	0	0	825
24	1250	PAULDING	1964	245183	4955	261	17923	42	43316	764	0	50608	1150	0	0	859
24	1270	PERRY	2267	206784	3397	111	14276	0	700	117	0	17455	990	0	0	212
24	1290	PICKAWAY	2153	305916	7266	330	59847	0	1658	442	0	69784	1099	0	0	822
24	1310	PIKE	1944	223706	2844	483	9561	0	355	1041	0	26584	190	0	0	174
24	1330	PORTAGE	3729	260819	5874	127	12877	52	21060	398	0	19947	8223	0	0	755
24	1350	PREBLE	2741	255821	5608	1063	39778	0	5019	1390	0	57270	2029	0	0	961
24	1370	PUTNAM	3135	294078	8013	350	42571	521	29673	1767	0	60280	1520	0	0	876
24	1390	RICHLAND	3070	285958	6326	358	32568	61	23906	166	0	31543	2140	0	0	637
24	1410	ROSS	2967	387783	6829	457	45093	0	429	545	0	62910	1106	0	0	556
24	1430	SANDUSKY	2748	240589	6303	255	36252	257	28942	533	0	42335	1262	0	0	995
24	1450	SCIOTO	3300	256383	2876	1267	6246	0	411	864	0	28638	660	0	0	260
24	1470	SENECA	3030	335780	8255	505	51845	377	34764	1040	0	55114	2634	0	0	1154
24	1490	SHELBY	2550	244385	6254	428	24852	23	32573	1713	0	46377	2033	0	0	923
24	1510	STARK	4750	289211	7411	253	27520	123	29780	256	0	29994	4955	0	0	931
24	1530	SUMMIT	2800	152111	3159	185	8594	96	10629	549	0	12932	3631	0	0	611
24	1550	TRUMBULL	4213	302322	6312	143	8287	170	17740	542	0	19188	6809	0	0	690
24	1570	TUSCARAWAS	3240	301804	5501	212	20545	151	13659	492	0	19571	3001	0	0	381
24	1590	UNION	2566	263497	5965	255	20847	39	18044	1552	0	44242	3365	0	0	582
24	1610	VAN WERT	2629	248992	6596	294	15266	123	43630	330	0	55322	510	0	0	743
24	1630	VINTON	1460	181309	1607	276	2944	0	238	170	0	9172	226	0	0	60
24	1650	WARREN	2575	244795	5231	994	25151	0	1292	659	0	45136	2141	0	0	636
24	1670	WASHINGTON	4029	349915	5077	481	11268	0	1425	597	0	19412	1636	0	0	225
24	1690	WAYNE	4154	336340	9091	574	49460	391	30420	222	0	43190	5842	0	0	925
24	1710	WILLIAMS	2796	259370	6260	203	27349	107	32744	721	0	34611	3525	0	0	770
24	1730	WOOD	3911	364135	8380	449	45984	987	63012	355	0	87614	4916	0	0	1876
24	1750	WYANDOT	2109	250124	5300	300	35344	192	17729	930	0	41499	1150	0	0	586
25	0	WISCONSIN	199877	23459203	521058	5889	16676	87369	2019148	83343	0	999427	1661471	0	0	50173
25	10	ADAMS	1494	300780	3755	70	30	153	6033	584	0	18857	8307	0	0	115
25	30	ASHLAND	1457	141654	1931	17	54	236	4988	320	0	61	1452	0	0	132
25	50	BARRON/DALLAS	4639	483896	10404	112	21	895	36477	1345	0	1073	50621	0	0	896
25	70	BAYFIELD/LA POINT	2407	225682	2815	40	411	757	5580	487	0	220	3366	0	0	209
