state	county	name	farms	facres	farmequi	horses	mules	tractors
34	630	DE KALB	1909	254733	859789	7076	1658	242
34	650	DENT	1697	284547	280837	2605	1592	9
34	670	DOUGLAS	2549	358027	513954	5180	1308	11
34	690	DUNKLIN	3892	226573	886060	2278	8117	81
34	710	FRANKLIN	3318	444267	1465897	5755	3913	476
34	730	GASCONADE	1495	278973	778268	2685	2268	184
34	750	GENTRY	2132	294963	958256	7878	1859	141
34	770	GREENE	4473	371909	1457490	7589	2692	180
34	790	GRUNDY	1800	264962	683845	6582	1251	158
34	810	HARRISON	3085	431881	1274728	10409	2303	252
34	830	HENRY/RIVES	2868	419483	1339574	9713	3373	339
34	850	HICKORY	1351	213282	404802	3461	1126	60
34	870	HOLT	1699	247737	1187886	5826	2674	374
34	890	HOWARD	1679	263018	746060	3898	3233	251
34	910	HOWELL	2844	362854	561881	4436	1886	42
34	930	IRON	899	108183	151137	834	1038	30
34	950	JACKSON	3494	294939	1708485	6743	2559	407
34	970	JASPER	3044	331960	1245767	6180	2678	424
34	990	JEFFERSON	2127	293387	795484	2972	2431	406
34	1010	JOHNSON	3329	486394	1565409	11175	3707	465
34	1030	KNOX	1743	304530	737443	6682	1197	316
34	1050	LACLEDE	2479	350112	605876	5156	1860	96
34	1070	LAFAYETTE	2979	373675	2086516	8926	5148	602
34	1090	LAWRENCE	3082	332606	971642	5982	2697	190
34	1110	LEWIS	1644	282817	866527	5898	1503	305
34	1130	LINCOLN	2251	327319	887446	5572	2406	329
34	1150	LINN	2357	360757	988603	8011	2031	248
34	1170	LIVINGSTON	2007	284463	817082	6850	1921	237
34	1190	MCDONALD	2468	231912	473996	4167	1452	26
34	1210	MACON	3439	466531	1238892	10232	2731	244
34	1230	MADISON	985	134629	213362	1171	1209	29
34	1250	MARIES	1504	266809	446216	2611	1943	55
34	1270	MARION	1581	244989	892021	4598	1343	344
34	1290	MERCER	1828	269189	549675	6058	948	116
34	1310	MILLER	1978	315608	574499	3791	2004	105
34	1330	MISSISSIPPI	1876	177785	528683	1082	5503	153
34	1350	MONITEAU	1791	242244	717722	3955	2852	165
34	1370	MONROE	2375	370538	989901	8381	2353	344
34	1390	MONTGOMERY	1867	271854	722257	4301	2990	201
34	1410	MORGAN	1719	269608	589354	3962	2420	115
34	1430	NEW MADRID	3825	258637	802821	2260	8389	222
34	1450	NEWTON	3380	311140	908563	6801	1833	184
34	1470	NODAWAY	3437	524065	2237675	14554	3187	505
34	1490	OREGON	1797	269673	327926	2731	1962	38
34	1510	OSAGE	1880	337252	646223	2821	2525	213
34	1530	OZARK	1804	269247	285038	3359	1494	16
34	1550	PEMISCOT	5546	211692	909637	966	9545	113
34	1570	PERRY	1802	249654	836449	3248	2989	222
34	1590	PETTIS	2813	400597	1337738	7799	4120	466
34	1610	PHELPS	1804	283413	410989	2839	1874	50
34	1630	PIKE	2357	369049	869909	6873	3173	358
34	1650	PLATTE	1803	232265	1131367	4783	2837	453
34	1670	POLK	3259	364190	823992	7245	2388	82
34	1690	PULASKI	1454	220858	325016	2577	1304	58
34	1710	PUTNAM	2076	311394	698375	6776	1353	115
34	1730	RALLS	1651	262313	787625	5309	2041	268
34	1750	RANDOLPH	2182	266075	752562	5982	1647	181
34	1770	RAY	2707	324293	1061261	6761	3673	314
34	1790	REYNOLDS	1306	166971	233114	1525	1573	41
34	1810	RIPLEY	1578	174155	292277	1999	2100	54
34	1830	ST CHARLES	2021	284415	1167552	4509	3294	618
34	1850	ST CLAIR	2407	354632	795311	6785	2505	160
34	1870	ST FRANCOIS	1393	164323	447502	1890	1416	86
34	1890	ST LOUIS	3058	172729	1836565	2804	3069	857
34	1930	STE GENEVIEVE	1204	222413	428275	2462	1457	82
34	1950	SALINE	2764	429795	1928935	7619	6329	597
34	1970	SCHUYLER	1146	174270	480133	3823	533	88
34	1990	SCOTLAND	1614	257069	691629	5825	777	219
34	2010	SCOTT	1706	217936	567052	1696	4725	200
34	2030	SHANNON	1416	198554	202707	2124	1442	16
34	2050	SHELBY	1946	290684	884421	6651	1387	354
34	2070	STODDARD	3543	356178	702266	4484	7477	229
34	2090	STONE	1930	228619	408938	3312	1534	35
34	2110	SULLIVAN	2641	388867	738773	8077	2444	127
34	2130	TANEY	1232	192722	175426	2572	1178	12
34	2150	TEXAS	3346	462990	604390	6046	2079	61
34	2170	VERNON	3206	456346	1194148	10327	3612	372
34	2190	WARREN	1195	218202	678625	2495	2036	195
34	2210	WASHINGTON	1487	200451	325695	1834	1832	83
34	2230	WAYNE	1647	211838	279594	1700	2543	84
34	2250	WEBSTER	2732	321658	806225	5051	1391	83
34	2270	WORTH	1209	159213	484216	4259	735	131
34	2290	WRIGHT	2788	357029	535905	5434	1233	43
34	5100	ST LOUIS CITY	43	608	26670	22	6	4
35	0	NEBRASKA	129458	44708565	150925108	754296	98973	40729
35	10	ADAMS	1715	347541	1774762	9075	1633	391
35	30	ANTELOPE	2154	534703	2076631	11907	1325	534
35	50	ARTHUR	238	428696	205409	3227	148	25
35	70	BANNER	342	370737	756340	2177	117	275
35	90	BLAINE	278	356601	218173	2812	227	27
35	110	BOONE	1985	430401	1985247	11623	1504	528
35	130	BOX BUTTE	914	675210	1765592	6551	378	647
35	150	BOYD	1048	318960	943325	6443	596	202
35	170	BROWN	706	600468	555024	5450	481	128
35	190	BUFFALO	2429	581498	2135188	13709	1399	687
35	210	BURT	1569	287184	2237809	8785	1596	787
35	230	BUTLER	1883	362110	2646812	9974	1696	657
35	250	CASS	2060	339201	2374974	9954	2007	634
35	270	CEDAR	2193	448413	2749223	12894	1030	803
35	290	CHASE	766	502795	1009049	4764	614	331
35	310	CHERRY	1480	3419445	1598115	24647	1178	282
35	330	CHEYENNE	1116	646466	2427298	5166	325	964
35	350	CLAY	1782	359499	1897215	8878	1696	436
35	370	COLFAX	1393	248947	2040315	7426	601	681
35	390	CUMING	1943	361160	3127638	11309	1063	1020
35	410	CUSTER	3735	1532939	3680418	27529	2168	836
35	430	DAKOTA	844	146080	983062	4272	653	293
35	450	DAWES	870	830224	1368130	7378	1021	517
35	470	DAWSON	2086	593626	2245109	12042	1063	649
35	490	DEUEL	500	262035	1099575	2132	239	428
35	510	DIXON	1530	290542	1602614	9081	823	421
35	530	DODGE	1878	325520	2874597	9545	1246	976
35	550	DOUGLAS	1883	174695	1786238	5262	1121	493
35	570	DUNDY	709	532857	955957	6041	861	217
35	590	FILLMORE	1872	357256	2168344	9299	1604	522
35	610	FRANKLIN	1398	346090	1123443	7217	1639	173
35	630	FRONTIER	1367	610569	1388132	10051	1118	337
35	650	FURNAS	1549	444048	1509623	8706	1630	387
35	670	GAGE	2898	534499	3171791	13793	3298	681
35	690	GARDEN	710	949215	1046403	7258	441	246
35	710	GARFIELD	445	301592	322233	3260	313	57
35	730	GOSPER	846	278385	917040	5115	717	199
35	750	GRANT	121	694314	182887	3745	63	11
35	770	GREELEY	1173	351882	1173279	7284	942	181
35	790	HALL	1628	324551	1535366	7394	1163	427
35	810	HAMILTON	1766	338038	1841008	9765	1227	397
35	830	HARLAN	1257	346408	1154032	7151	1517	272
35	850	HAYES	646	437336	1047770	5164	782	258
35	870	HITCHCOCK	942	438366	1391214	6589	870	439
35	890	HOLT	2410	1349702	2013498	16125	1774	359
35	910	HOOKER	144	282091	156723	2010	97	7
35	930	HOWARD	1553	339513	1523240	8150	819	285
35	950	JEFFERSON	1716	351820	2104233	8237	1467	558
35	970	JOHNSON/JOHNSTON	1303	232729	1428660	6022	1368	414
35	990	KEARNEY	1249	307345	1317771	6434	821	373
35	1010	KEITH	779	634229	1535448	5596	388	485
35	1030	KEYA PAHA	576	458803	570771	4730	304	103
35	1050	KIMBALL	600	478372	1501168	1907	151	577
35	1070	KNOX/L'EAU QUI CO	2632	679161	2498259	15309	1368	631
35	1090	LANCASTER	3170	501733	3065029	13517	2707	846
35	1110	LINCOLN	2189	1391310	2250492	16931	1338	481
35	1130	LOGAN	288	318049	343164	2630	210	65
35	1150	LOUP	317	247592	242091	2697	292	23
35	1170	MCPHERSON	275	445534	187496	3503	174	13
35	1190	MADISON	1986	358863	2381828	11153	1107	622
35	1210	MERRICK	1390	288877	1428370	6906	751	371
35	1230	MORRILL	1081	756857	1167689	8484	637	292
35	1250	NANCE	1197	271545	1396226	7335	895	285
35	1270	NEMAHA	1511	244613	1602330	6441	1969	491
35	1290	NUCKOLLS	1587	347004	1570413	8153	2162	230
35	1310	OTOE	2280	377406	2676849	9159	3333	710
35	1330	PAWNEE	1409	257224	1240421	6675	1065	389
35	1350	PERKINS	1034	544800	2423067	4864	409	688
35	1370	PHELPS	1196	326235	1378128	6352	749	393
35	1390	PIERCE	1602	342687	1634873	9594	877	389
35	1410	PLATTE	2174	415106	2874373	11582	1383	892
35	1430	POLK	1507	270709	1792847	7635	1352	472
35	1450	RED WILLOW	1189	429839	1406981	6897	1138	406
35	1470	RICHARDSON	1964	326130	2024418	8367	2383	567
35	1490	ROCK	531	533417	347228	4367	393	82
35	1510	SALINE	2087	364832	2701342	10120	1400	814
35	1530	SARPY	1062	138740	1180459	4269	1155	388
35	1550	SAUNDERS	2699	462326	3581802	12992	1899	1158
35	1570	SCOTTS BLUFF	1793	378683	2584898	8852	754	629
35	1590	SEWARD	2132	356983	2440767	10467	1522	707
35	1610	SHERIDAN	1303	1505285	2162825	13132	724	715
35	1630	SHERMAN	1466	356915	1206508	8742	725	264
35	1650	SIOUX	785	1024915	988018	6014	501	290
35	1670	STANTON	1225	264033	2122370	7587	775	489
35	1690	THAYER	1713	353192	1776644	8348	1848	425
35	1710	THOMAS	174	260409	130410	2014	103	9
35	1730	THURSTON	1234	220562	1180633	7024	962	377
35	1750	VALLEY	1300	348312	1333585	8280	666	284
35	1770	WASHINGTON	1612	236479	2203757	7254	1120	801
35	1790	WAYNE	1482	284120	2117207	8487	1033	636
35	1810	WEBSTER	1535	354764	1349318	8280	1801	213
35	1830	WHEELER	371	266545	274502	3033	202	52
35	1850	YORK	1999	361073	2413575	9795	1769	523
36	0	NORTH DAKOTA	77975	38657894	118743521	612058	7782	37605
36	10	ADAMS	929	569628	1823504	5468	60	649
36	30	BARNES	2082	896732	3261151	16144	142	994
36	50	BENSON	1771	804373	2828954	14822	209	781
36	70	BILLINGS	531	463058	627215	6122	64	208
36	90	BOTTINEAU	2166	1000470	3669349	14602	240	1274
36	110	BOWMAN	815	558035	1433761	4586	61	517
36	130	BURKE	1342	619716	2008656	10062	72	608
36	150	BURLEIGH	1338	856933	2092782	10058	146	687
36	170	CASS	2595	1062562	4461184	20988	129	1584
36	190	CAVALIER	1970	878503	3187982	16690	147	805
36	210	DICKEY	1359	644579	1945462	11077	216	630
36	230	DIVIDE	1468	722151	2319770	10537	153	789
36	250	DUNN	1407	936006	2051998	12896	105	707
36	270	EDDY	702	363704	944004	5526	89	299
36	290	EMMONS	1538	894131	2018279	16292	159	657
36	310	FOSTER	717	368619	1097183	5867	139	335
36	330	GOLDEN VALLEY	571	441755	1071330	4480	45	346
36	350	GRAND FORKS	2061	813298	2909496	15793	171	882
36	370	GRANT	1511	943415	2052142	13149	76	573
36	390	GRIGGS	941	436240	1346210	6890	45	482
36	410	HETTINGER	1087	686417	2230905	8281	73	725
36	430	KIDDER	1165	743874	1589037	9062	128	505
36	450	LA MOURE	1521	673690	2221680	11858	162	694
36	470	LOGAN	1075	607105	1277498	9839	71	383
36	490	MCHENRY	2143	1029730	3080346	14452	292	848
36	510	MCINTOSH	1101	580756	1422519	10594	156	429
36	530	MCKENZIE	1738	1210957	2847584	14627	209	974
36	550	MCLEAN	2389	1224889	3903817	17739	260	1214
36	570	MERCER	1030	608122	1727856	9361	54	494
36	590	MORTON	1851	1124430	2708126	16858	109	889
36	610	MOUNTRAIL	2098	984522	2998077	13436	125	1021
36	630	NELSON	1299	588359	1910164	10278	60	572
36	650	OLIVER	710	411598	1050207	5690	123	331
36	670	PEMBINA	1819	650011	2416651	11804	143	924
36	690	PIERCE	1154	583290	1949046	11422	141	452
36	710	RAMSEY	1470	742172	2842751	14023	210	818
36	730	RANSOM	1378	493168	1695121	9423	206	506
36	750	RENVILLE	1153	549383	1862122	8242	105	689
36	770	RICHLAND	2455	839539	3693864	18698	314	1048
36	790	ROLETTE	1312	506877	1269919	9166	113	381
36	810	SARGENT	1355	494790	1965080	10026	243	546
36	830	SHERIDAN	1083	551322	1438677	9285	59	424
36	850	SIOUX	688	410110	823281	6973	35	260
36	870	SLOPE	737	636092	1377555	5428	102	429
36	890	STARK	1337	773596	2305462	10728	22	832
36	910	STEELE	993	438299	1580474	7754	90	531
36	930	STUTSMAN	2476	1277185	3615414	19822	331	1208
36	950	TOWNER	1080	623082	2187749	10533	274	648
36	970	TRAILL	1435	522552	2468069	10787	179	824
36	990	WALSH	2483	789704	2883952	16559	214	999
36	1010	WARD	2662	1156516	4133830	17851	331	1272
36	1030	WELLS	1596	761526	2575354	13843	217	707
36	1050	WILLIAMS	2288	1110323	3540922	15567	163	1221
37	0	SOUTH DAKOTA	83157	36470083	107343678	621343	19168	33837
37	10	ARMSTRONG	10	4680	9000	313	0	2
37	30	AURORA	1140	429418	1330871	8154	332	452
37	50	BEADLE	2078	765657	2648102	15387	526	861
37	70	BENNETT	831	499942	1043884	5583	152	439
37	90	BON HOMME	1491	357577	1716199	10127	443	431
37	110	BROOKINGS	1991	482140	2526716	12774	322	663
37	130	BROWN	2315	1021496	3644524	18232	550	1236
37	150	BRULE	1044	487801	1178056	7416	377	361
37	170	BUFFALO	311	240634	373556	2725	51	109
37	190	BUTTE	982	864160	1144570	6475	150	331
37	210	CAMPBELL	807	469466	1234338	7200	90	447
37	230	CHARLES MIX	2241	664426	2793447	14257	1048	706
37	250	CLARK	1721	579308	2386489	12640	273	562
37	270	CLAY	1312	247359	1745707	7251	706	661
37	290	CODINGTON	1245	405916	1611779	8417	171	448
37	310	CORSON	1543	1032311	2015595	13468	188	742
37	330	CUSTER	629	521186	656355	5551	148	202
37	350	DAVISON	1017	265654	1215371	6769	337	348
37	370	DAY	1977	628742	2129545	13369	285	702
37	390	DEUEL	1295	368226	1495110	8333	230	461
37	410	DEWEY	870	1143193	1050252	18926	217	392
37	430	DOUGLAS	1028	272863	1227518	6472	243	383
37	450	EDMUNDS	1178	650834	1722786	10196	152	643
37	470	FALL RIVER	821	692242	869406	6738	330	361
37	490	FAULK	978	562481	1810666	7128	255	664
37	510	GRANT	1389	393791	1719925	9335	143	432
37	530	GREGORY	1645	589355	1574601	10120	797	441
37	550	HAAKON	801	755252	909762	6749	156	382
37	570	HAMLIN	1175	309028	1628438	7565	177	442
37	590	HAND	1690	881765	1770661	13496	402	790
37	610	HANSON	928	263956	1275773	6658	301	351
37	630	HARDING	772	1237723	979667	7632	70	299
37	650	HUGHES	590	365148	712459	4570	197	285
37	670	HUTCHINSON	1753	510592	2593895	13655	307	761
37	690	HYDE	634	443696	733000	6052	70	319
37	710	JACKSON	393	247863	473788	3472	147	177
37	730	JERAULD	855	332024	1094712	6015	369	369
37	750	JONES	530	414382	693834	4531	174	252
37	770	KINGSBURY	1678	503671	2596179	12296	315	673
37	790	LAKE	1352	345824	2267624	8952	300	563
37	810	LAWRENCE	411	148329	420115	2387	43	111
37	830	LINCOLN	1841	363890	2693072	11278	578	669
37	850	LYMAN	1145	812981	1280523	9405	315	486
37	870	MCCOOK	1449	354035	1957688	9798	256	407
37	890	MCPHERSON	1171	646915	1586427	11006	114	526
37	910	MARSHALL	1298	474605	1622311	9493	232	488
37	930	MEADE	1819	1291220	2185441	14704	387	883
37	950	MELLETTE	855	542785	766388	7654	169	306
37	970	MINER	1261	346165	1608560	8916	343	372
37	990	MINNEHAHA	2423	500715	3296337	14930	566	769
37	1010	MOODY	1373	322869	2151523	8573	342	501
37	1030	PENNINGTON	1303	861905	1776515	9826	225	654
37	1050	PERKINS	1502	1200288	2194068	11151	217	805
37	1070	POTTER	727	446613	1322717	5267	76	586
37	1090	ROBERTS	2292	636645	2453087	14495	270	673
37	1110	SANBORN	1102	347041	1265881	7830	267	388
37	1130	SHANNON	583	239613	410318	6922	66	138
37	1150	SPINK	1993	917151	3215802	16661	472	1010
37	1170	STANLEY	411	310560	408749	7157	134	144
37	1190	SULLY	673	523926	1226843	5001	133	603
37	1210	TODD	901	599462	967293	8404	242	331
37	1230	TRIPP	2058	914878	1962150	13935	561	583
37	1250	TURNER	1986	384347	3043903	11180	349	825
37	1270	UNION	1547	269276	1959301	8671	476	638
37	1290	WALWORTH	708	415140	1209380	5397	74	496
37	1310	WASHABAUGH	551	295463	624410	4210	115	232
37	1330	WASHINGTON	315	142068	236003	4738	50	80
37	1350	YANKTON	1616	317918	2111398	9236	495	685
37	1370	ZIEBACH	803	591498	783315	8119	100	305
40	0	VIRGINIA	170610	16728620	44319253	203174	94573	9757
40	10	ACCOMACK	2924	175532	1369270	3319	4096	101
40	30	ALBEMARLE	2527	346035	1038255	4706	898	310
40	50	ALLEGHANY	471	78835	153120	712	44	27
40	70	AMELIA	1475	157256	346444	1218	1114	102
40	90	AMHERST	2144	195632	388632	2913	280	62
40	110	APPOMATTOX	1246	156281	237131	1392	523	46
40	130	ARLINGTON/ALEXAND	51	1505	24725	64	0	10
40	150	AUGUSTA	2635	346047	1616654	7931	156	429
40	170	BATH	649	132428	346265	1459	201	90
40	190	BEDFORD	3967	391679	839563	5580	1154	188
40	210	BLAND	693	126156	177509	1462	70	18
40	230	BOTETOURT	1524	179030	474513	2459	201	155
40	250	BRUNSWICK	2631	250216	402997	1129	2765	76
40	270	BUCHANAN	2048	161542	129907	1025	794	6
40	290	BUCKINGHAM	1696	213699	311743	1825	1225	87
40	310	CAMPBELL	2670	251052	429405	2534	1295	92
40	330	CAROLINE	2186	249686	491761	1595	2217	130
40	350	CARROLL	3315	253858	531350	2506	703	29
40	360	CHARLES CITY	557	66815	158490	495	510	70
40	370	CHARLOTTE	2349	233248	448865	1656	1531	77
40	410	CHESTERFIELD	1289	119301	450652	859	994	136
40	430	CLARKE	539	100189	454268	3045	158	75
40	450	CRAIG	559	79261	188265	813	18	27
40	470	CULPEPER	1254	188774	655328	3116	603	163
40	490	CUMBERLAND	1034	120941	207789	1067	851	57
40	510	DICKENSON	1558	93047	57324	814	511	3
40	530	DINWIDDIE	1852	211482	432266	1248	1912	119
40	550	ELIZABETH CITY	266	12654	104439	199	149	32
40	570	ESSEX	1181	124560	339116	1267	733	53
40	590	FAIRFAX	1244	123626	589830	2320	129	273
40	610	FAUQUIER	1787	344941	967811	6962	251	262
40	630	FLOYD	2244	228481	464514	2673	179	34
40	650	FLUVANNA	1109	127146	236030	1201	820	53
40	670	FRANKLIN	3752	383017	551451	4043	2153	136
40	690	FREDERICK	1736	223926	894231	3520	438	252
40	710	GILES	1290	139437	281819	1887	94	23
40	730	GLOUCESTER	1247	83471	354548	1546	382	57
40	750	GOOCHLAND	1054	113482	200825	962	1097	73
40	770	GRAYSON	2557	240245	518406	3253	250	33
40	790	GREENE	824	80462	165938	1332	193	18
40	810	GREENSVILLE	1285	111726	233552	454	1662	36
40	830	HALIFAX	5981	466425	818472	3293	4565	195
40	850	HANOVER	1954	195583	687058	1868	2040	181
40	870	HENRICO	1032	79027	557535	779	747	237
40	890	HENRY	1839	161130	314426	962	1316	72
40	910	HIGHLAND	658	168969	230572	1475	18	12
40	930	ISLE OF WIGHT	1338	124913	171931	1127	1722	100
40	950	JAMES CITY	415	50438	172229	479	288	38
40	970	KING AND QUEEN	1279	118174	314030	1587	602	41
40	990	KING GEORGE	844	86992	272609	1254	337	80
40	1010	KING WILLIAM	855	100061	215412	832	1120	83
40	1030	LANCASTER	898	42688	247714	991	61	48
40	1050	LEE	2439	184337	256558	2404	1446	37
40	1070	LOUDOUN	1645	283537	1162283	7106	197	311
40	1090	LOUISA	1863	199516	344578	1757	1337	86
40	1110	LUNENBURG	1946	190343	327498	959	1895	65
40	1130	MADISON	1287	159245	431339	2643	259	91
40	1150	MATHEWS	1316	31968	389197	965	185	23
40	1170	MECKLENBURG	4538	337024	757602	2119	5096	138
40	1190	MIDDLESEX	1042	56183	292266	1110	194	60
40	1210	MONTGOMERY	1709	174029	347470	2263	91	81
40	1230	NANSEMOND	2154	152082	419912	993	2993	129
40	1250	NELSON	1723	200918	407318	2416	431	85
40	1270	NEW KENT	414	53162	134479	321	370	50
40	1290	NORFOLK	1044	79408	432062	695	1542	131
40	1310	NORTHAMPTON	1105	77617	857433	1797	2270	87
40	1330	NORTHUMBERLAND	1372	84193	350933	2098	228	76
40	1350	NOTTOWAY	1423	130230	283072	1003	983	46
40	1370	ORANGE	1192	154750	501277	2450	792	114
40	1390	PAGE	1585	142371	376469	2219	194	56
40	1410	PATRICK	2716	243634	391225	1494	1564	37
40	1430	PITTSYLVANIA	7563	559203	1234539	3983	6742	400
40	1450	POWHATAN	768	103092	304246	899	645	92
40	1470	PRINCE EDWARD	1694	160967	293628	1448	1025	75
40	1490	PRINCE GEORGE	865	102805	270359	559	1225	102
40	1510	PRINCESS ANNE	1180	90050	497330	1038	1536	143
40	1530	PRINCE WILLIAM	818	125417	377932	2264	105	137
40	1550	PULASKI	1248	137741	414921	1821	150	92
40	1570	RAPPAHANNOCK	893	140561	349223	2137	255	46
40	1590	RICHMOND	1084	85522	311605	1675	300	58
40	1610	ROANOKE	1602	112650	617387	1915	284	155
40	1630	ROCKBRIDGE	1810	244927	621435	4063	145	136
40	1650	ROCKINGHAM	3434	338664	1692138	7141	280	355
40	1670	RUSSELL	2796	272140	308692	3061	662	10
40	1690	SCOTT	3791	254569	330158	3722	1245	22
40	1710	SHENANDOAH	2305	213288	879027	3989	328	136
40	1730	SMYTH	1822	180941	439538	2607	229	51
40	1750	SOUTHAMPTON	3212	266572	578882	1025	4148	168
40	1770	SPOTSYLVANIA	1464	164651	430593	1533	979	112
40	1790	STAFFORD	928	103471	270755	1378	281	118
40	1810	SURRY	938	92558	266645	671	1229	86
40	1830	SUSSEX	1285	172081	277194	592	1915	80
40	1850	TAZEWELL	1748	215280	410225	2540	288	25
40	1870	WARREN	593	91155	251452	1473	62	39
40	1875	WARWICK	243	12860	116459	192	85	40
40	1910	WASHINGTON	3813	274168	632499	4452	924	64
40	1930	WESTMORELAND	1047	99207	330639	1914	288	77
40	1950	WISE	1833	86383	139493	1043	503	6
40	1970	WYTHE	1885	234998	629679	3196	232	69
40	1990	YORK	650	33938	165325	635	121	16
40	5100	ALEXANDRIA CITY	11	260	8600	5	0	1
40	5300	BUENA VISTA	24	467	1783	28	1	0
40	5400	CHARLOTTESVILLE	10	208	2700	4	1	0
40	5600	CLIFTON FORGE	4	46	625	1	0	0
40	6600	HARRISONBURG	7	680	1925	5	0	1
40	6700	HOPEWELL	3	76	3455	2	0	0
40	6800	LYNCHBURG	59	1771	25425	29	2	2
40	7000	NEWPORT NEWS	4	9	3500	1	0	0
40	7100	NORFOLK CITY	45	3403	41052	28	88	19
40	7300	PETERSBURG	12	209	5535	4	0	1
40	7400	PORTSMOUTH	5	121	1000	2	1	0
40	7500	RADFORD	25	1016	1595	13	0	0
40	7600	RICHMOND CITY	16	396	8180	12	5	3
40	7700	ROANOKE CITY	5	171	1000	11	0	1
40	7850	SOUTH NORFOLK	3	53	550	1	5	0
40	7900	STAUNTON	10	1182	8500	13	8	2
40	8000	SUFFOLK	3	42	980	2	1	0
40	8300	WILLIAMSBURG	3	1754	6025	5	13	3
40	8400	WINCHESTER	20	1123	23015	19	0	3
40	9999	ALL OTHER INDEP CITIES	4	126	1850	3	0	1
41	0	ALABAMA	257395	17554635	33544806	97562	46957	4664
41	10	AUTAUGA	2981	215477	386405	472	3419	23
41	30	BALDWIN	2454	180859	898973	1781	2314	227
41	50	BARBOUR	3855	318040	297794	348	4855	29
41	70	BIBB	1950	141775	224645	431	2135	24
41	90	BLOUNT	4373	283493	641534	798	5931	73
41	110	BULLOCK	2921	229099	239999	859	3035	14
41	130	BUTLER	3601	269579	371033	458	3966	22
41	150	CALHOUN/BENTON	3070	214724	576421	593	4709	140
41	170	CHAMBERS	4123	275462	395391	547	5222	28
41	190	CHEROKEE	3513	251618	741353	656	6341	167
41	210	CHILTON/BAKER	3920	237603	502206	727	4244	29
41	230	CHOCTAW	2743	246489	199318	1021	2496	35
41	250	CLARKE	3105	247148	231143	1267	2446	17
41	270	CLAY	3032	213971	386468	604	3445	56
41	290	CLEBURNE	2030	175903	227322	395	2754	29
41	310	COFFEE	4174	335129	470065	231	5704	31
41	330	COLBERT	2904	181392	522945	800	5028	57
41	350	CONECUH	3473	219732	381112	329	4206	13
41	370	COOSA	1876	201724	214388	419	2194	31
41	390	COVINGTON	4426	315813	540705	335	5787	35
41	410	CRENSHAW	3595	265554	341887	426	4529	21
41	430	CULLMAN	7060	370387	993330	1256	8868	79
41	450	DALE	2906	272850	295828	150	4147	13
41	470	DALLAS	7096	343730	690625	2039	8167	82
41	490	DE KALB	6586	376406	1058406	1669	8973	96
41	510	ELMORE	4250	262214	550566	675	5100	51
41	530	ESCAMBIA	2163	140634	313325	562	2915	25
41	550	ETOWAH	3773	243602	749529	775	5584	129
41	570	FAYETTE	2780	266927	365154	425	3743	52
41	590	FRANKLIN	3429	235904	557311	738	5620	79
41	610	GENEVA	3648	262074	463583	292	5309	41
41	630	GREENE	3553	188848	274518	1285	4443	18
41	650	HALE	4833	249320	551582	1530	5140	81
41	670	HENRY	3071	262751	404634	174	4628	32
41	690	HOUSTON	4720	276430	639952	366	6640	34
41	710	JACKSON	5337	381969	721881	1699	8287	179
41	730	JEFFERSON	3349	178888	802326	904	2973	92
41	750	LAMAR/SANFORD	3075	273523	402767	597	4312	68
41	770	LAUDERDALE	5246	295589	765131	1738	9603	94
41	790	LAWRENCE	5119	274879	737700	1878	8574	90
41	810	LEE	2970	270005	343592	585	3427	25
41	830	LIMESTONE	6349	295021	920998	2528	9119	149
41	850	LOWNDES	3993	275437	378195	2403	4627	56
41	870	MACON	3714	217028	447364	795	4307	25
41	890	MADISON	7178	387270	1168292	2455	11479	307
41	910	MARENGO	6503	387095	605282	2426	6661	64
41	930	MARION	3746	306974	457353	819	5201	62
41	950	MARSHALL	6279	302657	889532	1136	8470	132
41	970	MOBILE	1557	118010	574737	1033	1136	300
41	990	MONROE	3894	318402	484812	805	4033	31
41	1010	MONTGOMERY	4069	324071	632409	1549	4861	105
41	1030	MORGAN/COTACO	5079	279771	819398	1481	7743	153
41	1050	PERRY	4347	265614	492350	1248	5122	52
41	1070	PICKENS	4127	318635	409714	1054	5511	91
41	1090	PIKE	3669	299668	457393	282	5161	31
41	1110	RANDOLPH	4069	285321	447761	763	4793	48
41	1130	RUSSELL	2657	258269	284016	461	3333	32
41	1150	ST CLAIR	2424	204873	329811	552	3338	59
41	1170	SHELBY	2241	177180	382737	730	3038	88
41	1190	SUMTER	4404	293489	407219	2570	6145	43
41	1210	TALLADEGA	4003	265205	518570	786	5901	131
41	1230	TALLAPOOSA	3340	279164	327659	536	3934	44
41	1250	TUSCALOOSA	4752	345735	497281	995	5183	49
41	1270	WALKER	3636	209945	348616	1136	3816	46
41	1290	WASHINGTON	1761	198190	207015	1047	1215	49
41	1310	WILCOX	4344	314732	362666	1945	4100	33
41	1330	WINSTON/HANCOCK	2177	179365	220779	471	2693	23
42	0	ARKANSAS	242334	16052962	33116340	162456	379117	5684
42	10	ARKANSAS	2301	315722	1460987	3168	3390	1152
42	30	ASHLEY	3841	164207	440633	2257	5157	29
42	50	BAXTER	1447	177707	142637	1607	1689	8
42	70	BENTON	5005	417068	1115096	7510	3533	247
42	90	BOONE	1923	249713	304783	2831	1845	23
42	110	BRADLEY	2000	124709	254418	1076	2683	10
42	130	CALHOUN	1497	119617	159038	730	2116	10
42	150	CARROLL	2351	278120	405940	3689	1943	43
